created_at,timestamp,mmsi,msg_type,latitude,longitude,speed,course,heading,rot,imo,name,call_sign,flag,draught,ship_and_cargo_type,length,width,eta,destination,status,maneuver,accuracy,collection_type,mmsi_label
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:06:51 UTC,372711000,1,-20.44312,57.74312,0,338,329,-5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:05:42 UTC,372711000,1,-20.44317333,57.74314667,0,338,329,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:05:03 UTC,372711000,1,-20.44317333,57.74314667,0,338,329,5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 17:46:48.079086 UTC,2020-07-25 16:54:49 UTC,372711000,1,-20.44330667,57.74312,0,328,329,-5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:04:03 UTC,372711000,1,-20.44317333,57.74314667,0,338,330,-5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:02:11 UTC,372711000,1,-20.4432,57.74314667,0,39,330,-5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:10:31 UTC,372711000,1,-20.44312,57.7432,0,61,330,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:00:52 UTC,372711000,1,-20.44322667,57.74314667,0,21,330,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:09:51 UTC,372711000,1,-20.44312,57.74314667,0,61,330,5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:05:23 UTC,372711000,1,-20.44317333,57.74314667,0,338,330,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
